,Unnamed: 0,movieId,title,genres,posters,trailers,ratings,synopsis
1675,4939,6764,"Rundown, The (2003)",Action|Adventure|Comedy,"https://m.media-amazon.com/images/M/MV5BMWU3ZDYxZjMtZmYyOS00NWQyLTk1MmItNDg4ZWM2ZGQxOTNiXkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.imdb.com/video/imdb/vi2038871577?playlistId=tt0327850,6.7,"
                    A tough aspiring chef is hired to bring home a mobster's son from the Amazon but becomes involved in the fight against an oppressive town operator and the search for a legendary treasure.
            "
1676,4943,6773,"Triplets of Belleville, The (Les triplettes de Belleville) (2003)",Animation|Comedy|Fantasy,"https://m.media-amazon.com/images/M/MV5BNGRiOTIwNTAtYWM2Yy00Yzc4LTkyZjEtNTM3NTIyZTNhMzg1XkEyXkFqcGdeQXVyODIyOTEyMzY@._V1_UY268_CR3,0,182,268_AL_.jpg",https://www.imdb.com/video/imdb/vi1963702809?playlistId=tt0286244,7.8,"
                    When her grandson is kidnapped during the Tour de France, Madame Souza and her beloved pooch Bruno team up with the Belleville Sisters--an aged song-and-dance team from the days of Fred Astaire--to rescue him.
            "
1677,4953,6787,All the President's Men (1976),Drama|Thriller,"https://m.media-amazon.com/images/M/MV5BOWI2YWQxM2MtY2U4Yi00YjgzLTgwNzktN2ExNTgzNTIzMmUzXkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.imdb.com/video/imdb/vi2958664729?playlistId=tt0074119,8.0,"
                    ""The Washington Post"" reporters Bob Woodward and Carl Bernstein uncover the details of the Watergate scandal that leads to President Richard Nixon's resignation.
            "
1678,4959,6796,Boyz N the Hood (1991),Crime|Drama,"https://m.media-amazon.com/images/M/MV5BZmRjNDI5NTgtOTIwMC00MzJhLWI4ZTYtMmU0ZTE3ZmRkZDNhXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.imdb.com/video/imdb/vi3818766105?playlistId=tt0101507,7.8,"
                    Follows the lives of three young males living in the Crenshaw ghetto of Los Angeles, dissecting questions of race, relationships, violence, and future prospects.
            "
1679,4967,6807,Monty Python's The Meaning of Life (1983),Comedy,,,7.5,"
Add a Plot »
            "
1680,4968,6808,Where Eagles Dare (1968),Action|Adventure|War,"https://m.media-amazon.com/images/M/MV5BNGE3ZWZiNzktMDIyOC00ZmVhLThjZTktZjQ5NjI4NGVhMDBlXkEyXkFqcGdeQXVyMjI4MjA5MzA@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.imdb.com/video/imdb/vi128451865?playlistId=tt0065207,7.6,"
                    Allied agents stage a daring raid on a castle where the Nazis are holding American brigadier general George Carnaby prisoner, but that's not all that's really going on.
            "
1681,4993,6857,Ninja Scroll (Jûbei ninpûchô) (1995),Action|Adventure|Animation|Fantasy,,,,
1682,4997,6863,School of Rock (2003),Comedy|Musical,"https://m.media-amazon.com/images/M/MV5BMjEwOTMzNjYzMl5BMl5BanBnXkFtZTcwNjczMTQyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.imdb.com/video/imdb/vi3338207513?playlistId=tt0332379,7.1,"
                    After being kicked out of his rock band, Dewey Finn becomes a substitute teacher of an uptight elementary private school, only to try and turn his class into a rock band.
            "
1683,4999,6867,"Station Agent, The (2003)",Comedy|Drama,"https://m.media-amazon.com/images/M/MV5BMTUzNDgyMzg3Ml5BMl5BanBnXkFtZTcwMzIxNTAwMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.imdb.com/video/imdb/vi2731580953?playlistId=tt0340377,7.6,"
                    When his only friend dies, a man born with dwarfism moves to rural New Jersey to live a life of solitude, only to meet a chatty hot dog vendor and a woman dealing with her own personal loss.
            "
1684,5002,6870,Mystic River (2003),Crime|Drama|Mystery,"https://m.media-amazon.com/images/M/MV5BMTIzNDUyMjA4MV5BMl5BanBnXkFtZTYwNDc4ODM3._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.imdb.com/video/imdb/vi1956118809?playlistId=tt0327056,7.9,"
                    The lives of three men who were childhood friends are shattered when one of them has a family tragedy.
            "
1685,5003,6873,Intolerable Cruelty (2003),Comedy|Romance,"https://m.media-amazon.com/images/M/MV5BMTU2OTc5Mjc0N15BMl5BanBnXkFtZTYwMDYyMjg3._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.imdb.com/video/imdb/vi781320473?playlistId=tt0138524,6.2,"
                    A beautiful gold digger matches wits with a shrewd Beverly Hills divorce lawyer who is increasingly attracted to her.
            "
1686,5004,6874,Kill Bill: Vol. 1 (2003),Action|Crime|Thriller,"https://m.media-amazon.com/images/M/MV5BNzM3NDFhYTAtYmU5Mi00NGRmLTljYjgtMDkyODQ4MjNkMGY2XkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.imdb.com/video/imdb/vi3102711321?playlistId=tt0266697,8.1,"
                    After awakening from a four-year coma, a former assassin wreaks vengeance on the team of assassins who betrayed her.
            "
1687,5015,6888,Scary Movie 3 (2003),Comedy|Horror,"https://m.media-amazon.com/images/M/MV5BNDE2NTIyMjg2OF5BMl5BanBnXkFtZTYwNDEyMTg3._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.imdb.com/video/imdb/vi902864409?playlistId=tt0306047,5.5,"
                    Cindy must investigate mysterious crop circles and video tapes, and help the President in preventing an alien invasion.
            "
1688,5036,6934,"Matrix Revolutions, The (2003)",Action|Adventure|Sci-Fi|Thriller|IMAX,"https://m.media-amazon.com/images/M/MV5BNzNlZTZjMDctZjYwNi00NzljLWIwN2QtZWZmYmJiYzQ0MTk2XkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.imdb.com/video/imdb/vi2885026073?playlistId=tt0242653,6.7,"
                    The human city of Zion defends itself against the massive invasion of the machines as Neo fights to end the war at another front while also opposing the rogue Agent Smith.
            "
1689,5038,6936,Elf (2003),Children|Comedy|Fantasy,"https://m.media-amazon.com/images/M/MV5BMzUxNzkzMzQtYjIxZC00NzU0LThkYTQtZjNhNTljMTA1MDA1L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.imdb.com/video/imdb/vi4112665?playlistId=tt0319343,7.0,"
                    Raised as an over-sized elf, a human travels from the North Pole to NYC to meet his biological father who doesn't know he exists and is in desperate need of some Christmas spirit.
            "
1690,5041,6942,Love Actually (2003),Comedy|Drama|Romance,"https://m.media-amazon.com/images/M/MV5BMTY4NjQ5NDc0Nl5BMl5BanBnXkFtZTYwNjk5NDM3._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.imdb.com/video/imdb/vi3838289945?playlistId=tt0314331,7.6,"
                    Follows the lives of eight very different couples in dealing with their love lives in various loosely interrelated tales all set during a frantic month before Christmas in London, England.
            "
1691,5042,6944,Father of the Bride (1991),Comedy,"https://m.media-amazon.com/images/M/MV5BYzM0YzBmMTUtN2RmZS00YWY5LWFkZTMtMjM1OWU3Nzk4ZjI1L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.imdb.com/video/imdb/vi673103385?playlistId=tt0101862,6.5,"
                    With his oldest daughter's wedding approaching, a father finds himself reluctant to let go.
            "
1692,5045,6947,Master and Commander: The Far Side of the World (2003),Adventure|Drama|War,"https://m.media-amazon.com/images/M/MV5BMjA5NjYyMDM5NV5BMl5BanBnXkFtZTYwOTU5MDY2._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.imdb.com/video/imdb/vi3029664025?playlistId=tt0311113,7.4,"
                    During the Napoleonic Wars, a brash British captain pushes his ship and crew to their limits in pursuit of a formidable French war vessel around South America.
            "
1693,5051,6953,21 Grams (2003),Crime|Drama|Mystery|Romance|Thriller,"https://m.media-amazon.com/images/M/MV5BMjA4MjI2OTM5N15BMl5BanBnXkFtZTcwNDA1NjUzMw@@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.imdb.com/video/imdb/vi3383951641?playlistId=tt0315733,7.6,"
                    A freak accident brings together a critically ill mathematician, a grieving mother, and a born-again ex-con.
            "
1694,5053,6957,Bad Santa (2003),Comedy|Crime,"https://m.media-amazon.com/images/M/MV5BMjA4Njg1MDcwN15BMl5BanBnXkFtZTYwMzAxNjM3._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.imdb.com/video/imdb/vi3375209497?playlistId=tt0307987,7.0,"
                    A miserable conman and his partner pose as Santa and his Little Helper to rob department stores on Christmas Eve. But they run into problems when the conman befriends a troubled kid.
            "
1695,5059,6966,Darkman (1990),Action|Crime|Fantasy|Sci-Fi|Thriller,"https://m.media-amazon.com/images/M/MV5BMTc5MzUxMjk4NF5BMl5BanBnXkFtZTgwNTEzNDk4NjE@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.imdb.com/video/imdb/vi2336534041?playlistId=tt0099365,6.4,"
                    A brilliant scientist left for dead returns to exact revenge on the people who burned him alive.
            "
1696,5067,6979,WarGames (1983),Drama|Sci-Fi|Thriller,"https://m.media-amazon.com/images/M/MV5BMTMyMTE3OTk3NF5BMl5BanBnXkFtZTcwOTkwNDc3NA@@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.imdb.com/video/imdb/vi805486105?playlistId=tt0086567,7.1,"
                    A young man finds a back door into a military central computer in which reality is confused with game-playing, possibly starting World War III.
            "
1697,5075,6987,"Cabinet of Dr. Caligari, The (Cabinet des Dr. Caligari., Das) (1920)",Crime|Fantasy|Horror,"https://m.media-amazon.com/images/M/MV5BNWJiNGJiMTEtMGM3OC00ZWNlLTgwZTgtMzdhNTRiZjk5MTQ1XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UY268_CR3,0,182,268_AL_.jpg",https://www.imdb.com/video/imdb/vi653243929?playlistId=tt0010323,8.1,"
                    Hypnotist Dr. Caligari uses a somnambulist, Cesare, to commit murders.
            "
1698,5084,6996,Highlander II: The Quickening (1991),Action|Sci-Fi,"https://m.media-amazon.com/images/M/MV5BOWY0ODFiNGQtZWQ2Yi00YTc0LWFhYTUtMmE3NGNhY2FhMmYzXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.imdb.com/video/imdb/vi3720807193?playlistId=tt0102034,4.2,"
                    In the future, Highlander Connor MacLeod must prevent the destruction of Earth under an anti-ozone shield.
            "
1699,5087,7000,Hudson Hawk (1991),Action|Adventure|Comedy,"https://m.media-amazon.com/images/M/MV5BNzc3OGExYzYtMGE0NS00YmVlLWEzOWQtNTZiMjkxZWMzYzQ1XkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_UY268_CR0,0,182,268_AL_.jpg",https://www.imdb.com/video/imdb/vi2224029977?playlistId=tt0102070,5.8,"
                    A cat burglar is forced to steal Da Vinci works of art for a world domination plot.
            "
1700,5089,7004,Kindergarten Cop (1990),Action|Comedy|Crime|Thriller,"https://m.media-amazon.com/images/M/MV5BMjMyMTIyOTc0N15BMl5BanBnXkFtZTgwODY1NTk4NjE@._V1_UX182_CR0,0,182,268_AL_.jpg",,6.2,"
                    A tough cop must pose as a kindergarten teacher in order to locate a dangerous criminal's ex-wife, who may hold the key to putting him behind bars.
            "
1701,5092,7007,"Last Boy Scout, The (1991)",Action|Comedy|Crime|Drama|Thriller,"https://m.media-amazon.com/images/M/MV5BN2QxYjAwNDUtYWIzMC00ZTg3LTg5YjMtOGM4YzAyZmUxMzI2XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.imdb.com/video/imdb/vi2475622681?playlistId=tt0102266,7.0,"
                    A private detective's protected female witness is murdered, prompting him and the victim's boyfriend to investigate the crime that leads to a corrupt politician and a crooked football team owner.
            "
1702,5105,7022,Battle Royale (Batoru rowaiaru) (2000),Action|Drama|Horror|Thriller,"https://m.media-amazon.com/images/M/MV5BMDc2MGYwYzAtNzE2Yi00YmU3LTkxMDUtODk2YjhiNDM5NDIyXkEyXkFqcGdeQXVyMTEwNDU1MzEy._V1_UX182_CR0,0,182,268_AL_.jpg",,7.6,"
                    In the future, the Japanese government captures a class of ninth-grade students and forces them to kill each other under the revolutionary ""Battle Royale"" act.
            "
1703,5166,7090,Hero (Ying xiong) (2002),Action|Adventure|Drama,"https://m.media-amazon.com/images/M/MV5BMWQ2MjQ0OTctMWE1OC00NjZjLTk3ZDAtNTk3NTZiYWMxYTlmXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.imdb.com/video/imdb/vi1206885913?playlistId=tt0299977,7.9,"
                    A defense officer, Nameless, was summoned by the King of Qin regarding his success of terminating three warriors.
            "
1704,5172,7099,Nausicaä of the Valley of the Wind (Kaze no tani no Naushika) (1984),Adventure|Animation|Drama|Fantasy|Sci-Fi,"https://m.media-amazon.com/images/M/MV5BZTI3NmJmYTQtNDg4NS00M2VlLTgzZDAtZWIwZDcyOWY5YzIzXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.imdb.com/video/imdb/vi3336503577?playlistId=tt0087544,8.1,"
                    Warrior and pacifist Princess Nausicaä desperately struggles to prevent two warring nations from destroying themselves and their dying planet.
            "
1705,5200,7143,"Last Samurai, The (2003)",Action|Adventure|Drama|War,,,,"
Add a Plot »
            "
1706,5201,7147,Big Fish (2003),Drama|Fantasy|Romance,"https://m.media-amazon.com/images/M/MV5BMmU3NzIyODctYjVhOC00NzBmLTlhNWItMzBlODEwZTlmMjUzXkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.imdb.com/video/imdb/vi1493149209?playlistId=tt0319061,8.0,"
                    A frustrated son tries to determine the fact from fiction in his dying father's life.
            "
1707,5202,7149,Something's Gotta Give (2003),Comedy|Drama|Romance,"https://m.media-amazon.com/images/M/MV5BODYyNmRlNDMtYzg1Zi00NzlhLWI4ZDMtZWUwOTQzMDZiYTQyXkEyXkFqcGdeQXVyNjE5MjUyOTM@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.imdb.com/video/imdb/vi1234370841?playlistId=tt0337741,6.7,"
                    A swinger on the cusp of being a senior citizen with a taste for young women falls in love with an accomplished woman closer to his age.
            "
1708,5206,7153,"Lord of the Rings: The Return of the King, The (2003)",Action|Adventure|Drama|Fantasy,"https://m.media-amazon.com/images/M/MV5BNzA5ZDNlZWMtM2NhNS00NDJjLTk4NDItYTRmY2EwMWZlMTY3XkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.imdb.com/video/imdb/vi2073101337?playlistId=tt0167260,8.9,"
                    Gandalf and Aragorn lead the World of Men against Sauron's army to draw his gaze from Frodo and Sam as they approach Mount Doom with the One Ring.
            "
1709,5209,7156,"Fog of War: Eleven Lessons from the Life of Robert S. McNamara, The (2003)",Documentary|War,"https://m.media-amazon.com/images/M/MV5BMTc3MTA4NDgzNl5BMl5BanBnXkFtZTcwOTAxNTQyMQ@@._V1_UY268_CR1,0,182,268_AL_.jpg",https://www.imdb.com/video/imdb/vi1995571481?playlistId=tt0317910,8.1,"
                    The story of America as seen through the eyes of the former Secretary of Defense under President John F. Kennedy and President Lyndon B. Johnson, Robert McNamara.
            "
1710,5212,7160,Monster (2003),Crime|Drama,"https://m.media-amazon.com/images/M/MV5BMTI4NzI5NzEwNl5BMl5BanBnXkFtZTcwNjc1NjQyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.imdb.com/video/imdb/vi95922969?playlistId=tt0340855,7.3,"
                    Based on the life of Aileen Wuornos, a Daytona Beach prostitute who became a serial killer.
            "
1711,5214,7162,Cold Mountain (2003),Drama|Romance|War,"https://m.media-amazon.com/images/M/MV5BMTY3NTc5NzcyOF5BMl5BanBnXkFtZTcwMDM0NjQyMQ@@._V1_UY268_CR0,0,182,268_AL_.jpg",https://www.imdb.com/video/imdb/vi3505298969?playlistId=tt0159365,7.2,"
                    In the waning days of the American Civil War, a wounded soldier embarks on a perilous journey back home to Cold Mountain, North Carolina to reunite with his sweetheart.
            "
1712,5215,7163,Paycheck (2003),Action|Sci-Fi|Thriller,"https://m.media-amazon.com/images/M/MV5BMTczMzU5NDk4MV5BMl5BanBnXkFtZTYwNDQxNzc3._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.imdb.com/video/imdb/vi3399155993?playlistId=tt0338337,6.3,"
                    What seemed like a breezy idea for an engineer to net him millions of dollars, leaves him on the run for his life and piecing together why he's being chased.
            "
1713,5220,7173,Along Came Polly (2004),Comedy|Romance,"https://m.media-amazon.com/images/M/MV5BMTcxMDMwODg3Nl5BMl5BanBnXkFtZTYwMTM4NTY3._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.imdb.com/video/imdb/vi3904176409?playlistId=tt0343135,6.0,"
                    A buttoned-up newlywed finds his strictly organized life descend into chaos when he falls in love with an old classmate.
            "
1714,5268,7254,The Butterfly Effect (2004),Drama|Sci-Fi|Thriller,"https://m.media-amazon.com/images/M/MV5BODNiZmY2MWUtMjFhMy00ZmM2LTg2MjYtNWY1OTY5NGU2MjdjL2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UY268_CR1,0,182,268_AL_.jpg",https://www.imdb.com/video/imdb/vi1771308569?playlistId=tt0289879,7.6,"
                    Evan Treborn suffers blackouts during significant events of his life. As he grows up, he finds a way to remember these lost memories and a supernatural way to alter his life by reading his journal.
            "
1715,5270,7256,Touching the Void (2003),Adventure|Documentary,"https://m.media-amazon.com/images/M/MV5BMjExMzQ1NzMxOV5BMl5BanBnXkFtZTcwOTcyMDUyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.imdb.com/video/imdb/vi1722090777?playlistId=tt0379557,8.0,"
                    The true story of two climbers and their perilous journey up the west face of Siula Grande in the Peruvian Andes in 1985.
            "
1716,5288,7293,50 First Dates (2004),Comedy|Romance,"https://m.media-amazon.com/images/M/MV5BMjAwMzc4MDgxNF5BMl5BanBnXkFtZTYwNjUwMzE3._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.imdb.com/video/imdb/vi867434777?playlistId=tt0343660,6.8,"
                    Henry Roth is a man afraid of commitment until he meets the beautiful Lucy. They hit it off and Henry think he's finally found the girl of his dreams until discovering she has short-term memory loss and forgets him the next day.
            "
1717,5304,7317,EuroTrip (2004),Adventure|Comedy,"https://m.media-amazon.com/images/M/MV5BMTIxNjcxMDUxN15BMl5BanBnXkFtZTYwNjAxNTM3._V1_UY268_CR0,0,182,268_AL_.jpg",https://www.imdb.com/video/imdb/vi2946826521?playlistId=tt0356150,6.6,"
                    Dumped by his girlfriend, a high school grad decides to embark on an overseas adventure in Europe with his friends.
            "
1718,5305,7318,"Passion of the Christ, The (2004)",Drama,"https://m.media-amazon.com/images/M/MV5BNDY1N2IyYWMtZTY4OS00OGM1LTkxNmUtOTQzYmM5MmI2YmVmXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.imdb.com/video/imdb/vi49807641?playlistId=tt0335345,7.2,"
                    Depicts the final twelve hours in the life of Jesus of Nazareth, on the day of his crucifixion in Jerusalem.
            "
1719,5309,7323,"Good bye, Lenin! (2003)",Comedy|Drama,"https://m.media-amazon.com/images/M/MV5BMTI0MTg4NzI3M15BMl5BanBnXkFtZTcwOTE0MTUyMQ@@._V1_UY268_CR1,0,182,268_AL_.jpg",,7.7,"
                    In 1990, to protect his fragile mother from a fatal shock after a long coma, a young man must keep her from learning that her beloved nation of East Germany as she knew it has disappeared.
            "
1720,5310,7324,Hidalgo (2004),Adventure|Drama,"https://m.media-amazon.com/images/M/MV5BMTgyNjg5MjcxMl5BMl5BanBnXkFtZTcwNDQxMzQyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.imdb.com/video/imdb/vi3772645657?playlistId=tt0317648,6.7,"
                    In 1890, a down-and-out cowboy and his horse travel to Arabia to compete in a deadly cross desert horse race.
            "
1721,5311,7325,Starsky & Hutch (2004),Action|Comedy|Crime|Thriller,,,,
1722,5322,7347,Secret Window (2004),Mystery|Thriller,"https://m.media-amazon.com/images/M/MV5BNmI5MWNlMjYtZTAxNy00N2Q3LTkwZDgtMWRjOWQ1ZjJiN2Y4XkEyXkFqcGdeQXVyNDQ2MTMzODA@._V1_UY268_CR5,0,182,268_AL_.jpg",https://www.imdb.com/video/imdb/vi1235468569?playlistId=tt0363988,6.5,"
                    A successful writer in the midst of a painful divorce is stalked at his remote lake house by a would-be scribe who accuses him of plagiarism.
            "
1723,5327,7360,Dawn of the Dead (2004),Action|Drama|Horror|Thriller,"https://m.media-amazon.com/images/M/MV5BN2M2ZmU2OGQtNmU5Yi00MTIyLTgwNWMtYjljMzZlYTdiNjBhXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.imdb.com/video/imdb/vi1692647449?playlistId=tt0363547,7.3,"
                    A nurse, a policeman, a young married couple, a salesman and other survivors of a worldwide plague that is producing aggressive, flesh-eating zombies, take refuge in a mega Midwestern shopping mall.
            "
1724,5328,7361,Eternal Sunshine of the Spotless Mind (2004),Drama|Romance|Sci-Fi,"https://m.media-amazon.com/images/M/MV5BMTY4NzcwODg3Nl5BMl5BanBnXkFtZTcwNTEwOTMyMw@@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.imdb.com/video/imdb/vi2292515097?playlistId=tt0338013,8.3,"
                    When their relationship turns sour, a couple undergoes a medical procedure to have each other erased from their memories.
            "
1725,5333,7367,"Ladykillers, The (2004)",Comedy|Crime,"https://m.media-amazon.com/images/M/MV5BMTYwNjUxMTYzM15BMl5BanBnXkFtZTYwNjgwMjY3._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.imdb.com/video/imdb/vi2764112153?playlistId=tt0335245,6.2,"
                    An eccentric, if not charming Southern professor and his crew pose as a classical ensemble in order to rob a casino, all under the nose of his unsuspecting but sharp old landlady.
            "
1726,5336,7373,Hellboy (2004),Action|Adventure|Fantasy|Horror,"https://m.media-amazon.com/images/M/MV5BNTc1ZWY0ZTEtZTVmNi00MTg0LTg4NmQtZTI4OWNiMmQ0MWZkXkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_UY268_CR6,0,182,268_AL_.jpg",https://www.imdb.com/video/imdb/vi3615007769?playlistId=tt0167190,6.8,"
                    A demon, raised from infancy after being conjured by and rescued from the Nazis, grows up to become a defender against the forces of darkness.
            "
1727,5347,7386,"Ten Commandments, The (1956)",Adventure|Drama,"https://m.media-amazon.com/images/M/MV5BMjA3MTY4OTIzM15BMl5BanBnXkFtZTcwMjI4NDgzMQ@@._V1_UY268_CR43,0,182,268_AL_.jpg",,5.4,"
                    The story of Moses from the bible in musical form, filmed live at the Hollywood Kodak Theater.
            "
1728,5348,7387,Dawn of the Dead (1978),Action|Drama|Horror,"https://m.media-amazon.com/images/M/MV5BMzc1YTIyNjctYzhlNy00ZmYzLWI2ZWQtMzk4MmQwYzA0NGQ1XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.imdb.com/video/imdb/vi215942681?playlistId=tt0077402,7.9,"
                    Following an ever-growing epidemic of zombies that have risen from the dead, two Philadelphia S.W.A.T. team members, a traffic reporter, and his television executive girlfriend seek refuge in a secluded shopping mall.
            "
1729,5364,7438,Kill Bill: Vol. 2 (2004),Action|Drama|Thriller,"https://m.media-amazon.com/images/M/MV5BNmFiYmJmN2QtNWQwMi00MzliLThiOWMtZjQxNGRhZTQ1MjgyXkEyXkFqcGdeQXVyNzQ1ODk3MTQ@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.imdb.com/video/imdb/vi405667865?playlistId=tt0378194,8.0,"
                    The Bride continues her quest of vengeance against her former boss and lover Bill, the reclusive bouncer Budd, and the treacherous, one-eyed Elle.
            "
1730,5365,7439,"Punisher, The (2004)",Action|Crime|Thriller,"https://m.media-amazon.com/images/M/MV5BMjI5NjcwMTQxMV5BMl5BanBnXkFtZTcwODg5ODkwNQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.imdb.com/video/imdb/vi4236444185?playlistId=tt0330793,6.4,"
                    An undercover FBI agent becomes a vigilante and sets out to unleash his wrath upon the corrupt businessman who slaughtered his entire family at a reunion.
            "
1731,5368,7444,13 Going on 30 (2004),Comedy|Fantasy|Romance,"https://m.media-amazon.com/images/M/MV5BMjE1NzI5NTkwMF5BMl5BanBnXkFtZTYwOTA4NzY2._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.imdb.com/video/imdb/vi2209546521?playlistId=tt0337563,6.2,"
                    A girl makes a wish on her thirteenth birthday, and wakes up the next day as a thirty-year-old woman.
            "
1732,5369,7445,Man on Fire (2004),Action|Crime|Drama|Mystery|Thriller,"https://m.media-amazon.com/images/M/MV5BODFlMmEwMDgtYjhmZi00ZTE5LTk2NWQtMWE1Y2M0NjkzOGYxXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UY268_CR0,0,182,268_AL_.jpg",https://www.imdb.com/video/imdb/vi815268121?playlistId=tt0328107,7.7,"
                    In Mexico City, a former CIA operative swears vengeance on those who committed an unspeakable act against the family he was hired to protect.
            "
1733,5373,7451,Mean Girls (2004),Comedy,"https://m.media-amazon.com/images/M/MV5BMjE1MDQ4MjI1OV5BMl5BanBnXkFtZTcwNzcwODAzMw@@._V1_UY268_CR3,0,182,268_AL_.jpg",https://www.imdb.com/video/imdb/vi3868524825?playlistId=tt0377092,7.0,"
                    Cady Heron is a hit with The Plastics, the A-list girl clique at her new school, until she makes the mistake of falling for Aaron Samuels, the ex-boyfriend of alpha Plastic Regina George.
            "
1734,5375,7454,Van Helsing (2004),Action|Adventure|Fantasy|Horror,"https://m.media-amazon.com/images/M/MV5BODRmY2NhNDItOWViNi00OTIyLTk3YjYtYzY0YTFlMDg1YzQ0L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY268_CR1,0,182,268_AL_.jpg",https://www.imdb.com/video/imdb/vi585612825?playlistId=tt0338526,6.1,"
                    The famed monster hunter is sent to Transylvania to stop Count Dracula, who is using Dr. Frankenstein's research and a werewolf for nefarious purposes.
            "
1735,5376,7458,Troy (2004),Action|Adventure|Drama|War,"https://m.media-amazon.com/images/M/MV5BMTk5MzU1MDMwMF5BMl5BanBnXkFtZTcwNjczODMzMw@@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.imdb.com/video/imdb/vi3237937433?playlistId=tt0332452,7.2,"
                    An adaptation of Homer's great epic, the film follows the assault on Troy by the united Greek forces and chronicles the fates of the men involved.
            "
1736,5384,7482,Enter the Dragon (1973),Action|Crime,"https://m.media-amazon.com/images/M/MV5BNGZiMTkyNzQtMDdmZi00ZDNkLWE4YTAtZGNlNTIzYzQyMGM2XkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.imdb.com/video/imdb/vi1923416345?playlistId=tt0070034,7.7,"
                    A secret agent comes to an opium lord's island fortress with other fighters for a martial-arts tournament.
            "
