,movieId,title,genres
3152,3999,Vertical Limit (2000),Action|Adventure
3154,4002,"Planes, Trains & Automobiles (1987)",Comedy
3156,4005,"Living Daylights, The (1987)",Action|Adventure|Thriller
3157,4006,Transformers: The Movie (1986),Adventure|Animation|Children|Sci-Fi
3158,4007,Wall Street (1987),Drama
3159,4008,Born on the Fourth of July (1989),Drama|War
3162,4011,Snatch (2000),Comedy|Crime|Thriller
3164,4014,Chocolat (2000),Drama|Romance
3165,4015,"Dude, Where's My Car? (2000)",Comedy|Sci-Fi
3166,4016,"Emperor's New Groove, The (2000)",Adventure|Animation|Children|Comedy|Fantasy
3167,4017,Pollock (2000),Drama
3168,4018,What Women Want (2000),Comedy|Romance
3169,4019,Finding Forrester (2000),Drama
3170,4020,"Gift, The (2000)",Thriller
3172,4022,Cast Away (2000),Drama
3173,4023,"Family Man, The (2000)",Comedy|Drama|Romance
3175,4025,Miss Congeniality (2000),Comedy|Crime
3176,4027,"O Brother, Where Art Thou? (2000)",Adventure|Comedy|Crime
3182,4033,Thirteen Days (2000),Drama|Thriller|War
3183,4034,Traffic (2000),Crime|Drama|Thriller
3185,4036,Shadow of the Vampire (2000),Drama|Horror
3188,4039,Annie (1982),Children|Musical
3190,4041,"Officer and a Gentleman, An (1982)",Drama|Romance
3196,4052,Antitrust (2001),Crime|Drama|Thriller
3210,4069,"Wedding Planner, The (2001)",Comedy|Romance
3217,4084,Beverly Hills Cop II (1987),Action|Comedy|Crime|Thriller
3218,4085,Beverly Hills Cop (1984),Action|Comedy|Crime|Drama
3230,4103,Empire of the Sun (1987),Action|Adventure|Drama|War
3232,4105,"Evil Dead, The (1981)",Fantasy|Horror|Thriller
3241,4121,Innerspace (1987),Action|Adventure|Comedy|Sci-Fi
3247,4128,"Lost Boys, The (1987)",Comedy|Horror|Thriller
3264,4148,Hannibal (2001),Horror|Thriller
3276,4161,"Mexican, The (2001)",Action|Comedy
3307,4210,Manhunter (1986),Action|Crime|Drama|Horror|Thriller
3311,4214,Revenge of the Nerds (1984),Comedy
3319,4223,Enemy at the Gates (2001),Drama|War
3322,4226,Memento (2000),Mystery|Thriller
3326,4232,Spy Kids (2001),Action|Adventure|Children|Comedy
3328,4234,"Tailor of Panama, The (2001)",Drama|Thriller
3329,4235,Amores Perros (Love's a Bitch) (2000),Drama|Thriller
3331,4238,Along Came a Spider (2001),Action|Crime|Mystery|Thriller
3332,4239,Blow (2001),Crime|Drama
3336,4246,Bridget Jones's Diary (2001),Comedy|Drama|Romance
3344,4262,Scarface (1983),Action|Crime|Drama
3350,4270,"Mummy Returns, The (2001)",Action|Adventure|Comedy|Thriller
3358,4280,"World According to Garp, The (1982)",Comedy|Drama|Romance
3374,4299,"Knight's Tale, A (2001)",Action|Comedy|Romance
3379,4306,Shrek (2001),Adventure|Animation|Children|Comedy|Fantasy|Romance
3381,4308,Moulin Rouge (2001),Drama|Musical|Romance
3382,4310,Pearl Harbor (2001),Action|Drama|Romance|War
3388,4321,City Slickers (1991),Comedy|Western
3391,4326,Mississippi Burning (1988),Crime|Drama|Thriller
3392,4327,"Magnificent Seven, The (1960)",Adventure|Western
3396,4333,Throw Momma from the Train (1987),Comedy|Crime
3404,4343,Evolution (2001),Comedy|Sci-Fi
3405,4344,Swordfish (2001),Action|Crime|Drama
3410,4351,Point Break (1991),Action|Crime|Thriller
3418,4361,Tootsie (1982),Comedy|Romance
3420,4366,Atlantis: The Lost Empire (2001),Adventure|Animation|Children|Fantasy
3421,4367,Lara Croft: Tomb Raider (2001),Action|Adventure
3423,4369,"Fast and the Furious, The (2001)",Action|Crime|Thriller
3424,4370,A.I. Artificial Intelligence (2001),Adventure|Drama|Sci-Fi
3428,4378,Sexy Beast (2000),Crime|Drama
3434,4387,Kiss of the Dragon (2001),Action
3435,4388,Scary Movie 2 (2001),Comedy
3450,4406,"Man Who Shot Liberty Valance, The (1962)",Crime|Drama|Western
3480,4446,Final Fantasy: The Spirits Within (2001),Adventure|Animation|Fantasy|Sci-Fi
3481,4447,Legally Blonde (2001),Comedy|Romance
3482,4448,"Score, The (2001)",Action|Drama
3490,4467,"Adventures of Baron Munchausen, The (1988)",Adventure|Comedy|Fantasy
3507,4487,Cocktail (1988),Drama|Romance
3509,4489,Coming to America (1988),Comedy|Romance
3516,4499,Dirty Rotten Scoundrels (1988),Comedy
3525,4508,Gorillas in the Mist (1988),Drama
3535,4519,"Land Before Time, The (1988)",Adventure|Animation|Children|Fantasy
3555,4545,Short Circuit (1986),Comedy|Sci-Fi
3565,4558,Twins (1988),Comedy
3577,4571,Bill & Ted's Excellent Adventure (1989),Adventure|Comedy|Sci-Fi
3618,4621,Look Who's Talking (1989),Comedy|Romance
3620,4623,Major League (1989),Comedy
3632,4638,Jurassic Park III (2001),Action|Adventure|Sci-Fi|Thriller
3633,4639,America's Sweethearts (2001),Comedy|Romance
3635,4641,Ghost World (2001),Comedy|Drama
3637,4643,Planet of the Apes (2001),Action|Adventure|Drama|Sci-Fi
3660,4673,Tango & Cash (1989),Action|Comedy|Crime|Thriller
3665,4678,UHF (1989),Comedy
3681,4700,"Princess Diaries, The (2001)",Children|Comedy|Romance
3682,4701,Rush Hour 2 (2001),Action|Comedy
3695,4718,American Pie 2 (2001),Comedy
3697,4720,"Others, The (2001)",Drama|Horror|Mystery|Thriller
3703,4728,Rat Race (2001),Comedy
3708,4734,Jay and Silent Bob Strike Back (2001),Adventure|Comedy
3723,4754,"Wicker Man, The (1973)",Drama|Horror|Mystery|Thriller
3737,4776,Training Day (2001),Crime|Drama|Thriller
3768,4816,Zoolander (2001),Comedy
3771,4823,Serendipity (2001),Comedy|Romance
3783,4844,Bandits (2001),Comedy|Crime|Romance
3785,4846,Iron Monkey (Siu nin Wong Fei-hung ji: Tit Ma Lau) (1993),Action|Comedy
3787,4848,Mulholland Drive (2001),Crime|Drama|Film-Noir|Mystery|Thriller
3791,4855,Dirty Harry (1971),Action|Crime|Thriller
3792,4857,Fiddler on the Roof (1971),Drama|Musical
3795,4865,From Hell (2001),Crime|Horror|Mystery|Thriller
3802,4873,Waking Life (2001),Animation|Drama|Fantasy
3803,4874,K-PAX (2001),Drama|Fantasy|Mystery|Sci-Fi
3806,4878,Donnie Darko (2001),Drama|Mystery|Sci-Fi|Thriller
3809,4881,"Man Who Wasn't There, The (2001)",Crime|Drama
3811,4886,"Monsters, Inc. (2001)",Adventure|Animation|Children|Comedy|Fantasy
3812,4887,"One, The (2001)",Action|Sci-Fi|Thriller
3815,4890,Shallow Hal (2001),Comedy|Fantasy|Romance
3817,4896,Harry Potter and the Sorcerer's Stone (a.k.a. Harry Potter and the Philosopher's Stone) (2001),Adventure|Children|Fantasy
3821,4901,Spy Game (2001),Action|Crime|Drama|Thriller
3823,4903,In the Bedroom (2001),Drama
3829,4914,Breathless (À bout de souffle) (1960),Crime|Drama|Romance
3855,4958,Behind Enemy Lines (2001),Action|Drama|War
3859,4963,Ocean's Eleven (2001),Crime|Thriller
3867,4973,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",Comedy|Romance
3868,4974,Not Another Teen Movie (2001),Comedy
3869,4975,Vanilla Sky (2001),Mystery|Romance|Sci-Fi|Thriller
3873,4979,"Royal Tenenbaums, The (2001)",Comedy|Drama
3874,4980,Bill & Ted's Bogus Journey (1991),Adventure|Comedy|Fantasy|Sci-Fi
3884,4992,Kate & Leopold (2001),Comedy|Romance
3885,4993,"Lord of the Rings: The Fellowship of the Ring, The (2001)",Adventure|Fantasy
3887,4995,"Beautiful Mind, A (2001)",Drama|Romance
3897,5008,Witness for the Prosecution (1957),Drama|Mystery|Thriller
3898,5009,Ali (2001),Drama
3899,5010,Black Hawk Down (2001),Action|Drama|War
3901,5013,Gosford Park (2001),Comedy|Drama|Mystery
3902,5014,I Am Sam (2001),Drama
3903,5015,Monster's Ball (2001),Drama|Romance
3910,5026,"Brotherhood of the Wolf (Pacte des loups, Le) (2001)",Action|Mystery|Thriller
3926,5049,48 Hrs. (1982),Action|Comedy|Crime|Drama
3933,5060,M*A*S*H (a.k.a. MASH) (1970),Comedy|Drama|War
3937,5064,The Count of Monte Cristo (2002),Action|Adventure|Drama|Thriller
3938,5065,"Mothman Prophecies, The (2002)",Drama|Fantasy|Horror|Mystery|Thriller
3942,5072,Metropolis (2001),Animation|Sci-Fi
3965,5103,"Sandlot, The (1993)",Children|Comedy|Drama
3970,5110,Super Troopers (2001),Comedy|Crime|Mystery
3988,5135,Monsoon Wedding (2001),Comedy|Romance
3995,5146,Vampire Hunter D: Bloodlust (Banpaia hantâ D) (2000),Animation|Fantasy|Horror|Sci-Fi
3998,5152,We Were Soldiers (2002),Action|Drama|War
4008,5171,"Time Machine, The (2002)",Action|Adventure|Sci-Fi
4032,5218,Ice Age (2002),Adventure|Animation|Children|Comedy
4033,5219,Resident Evil (2002),Action|Horror|Sci-Fi|Thriller
4039,5225,And Your Mother Too (Y tu mamá también) (2001),Drama|Romance
4051,5247,Smokey and the Bandit (1977),Action|Comedy
4055,5254,Blade II (2002),Action|Horror|Thriller
4060,5265,Death to Smoochy (2002),Comedy|Crime|Drama
4061,5266,Panic Room (2002),Thriller
4072,5291,Rashomon (Rashômon) (1950),Crime|Drama|Mystery
4073,5292,Slap Shot (1977),Comedy
4074,5293,Changing Lanes (2002),Drama|Thriller
4075,5294,Frailty (2001),Crime|Drama|Thriller
4079,5299,My Big Fat Greek Wedding (2002),Comedy|Romance
4081,5303,Joe Versus the Volcano (1990),Comedy|Romance
4084,5308,Three Men and a Baby (1987),Comedy
4089,5313,"Scorpion King, The (2002)",Action|Adventure|Fantasy
4108,5349,Spider-Man (2002),Action|Adventure|Sci-Fi|Thriller
4125,5377,About a Boy (2002),Comedy|Drama|Romance
4126,5378,Star Wars: Episode II - Attack of the Clones (2002),Action|Adventure|Sci-Fi|IMAX
4134,5388,Insomnia (2002),Action|Crime|Drama|Mystery|Thriller
4144,5400,"Sum of All Fears, The (2002)",Drama|Thriller
4153,5418,"Bourne Identity, The (2002)",Action|Mystery|Thriller
4155,5420,Windtalkers (2002),Action|Drama|War
4171,5444,Lilo & Stitch (2002),Adventure|Animation|Children|Sci-Fi
4172,5445,Minority Report (2002),Action|Crime|Mystery|Sci-Fi|Thriller
4173,5446,Rabbit-Proof Fence (2002),Adventure|Drama
4176,5449,Mr. Deeds (2002),Comedy|Romance
4179,5452,Look Who's Talking Now (1993),Children|Comedy|Romance
4183,5459,Men in Black II (a.k.a. MIIB) (a.k.a. MIB 2) (2002),Action|Comedy|Sci-Fi
4186,5463,Reign of Fire (2002),Action|Adventure|Fantasy
4187,5464,Road to Perdition (2002),Crime|Drama
4196,5478,Eight Legged Freaks (2002),Action|Comedy|Horror|Sci-Fi
4197,5479,K-19: The Widowmaker (2002),Action|Adventure|Drama|Thriller
4199,5481,Austin Powers in Goldmember (2002),Comedy
4210,5500,Top Secret! (1984),Comedy
4212,5502,Signs (2002),Horror|Sci-Fi|Thriller
4216,5507,xXx (2002),Action|Crime|Thriller
4227,5528,One Hour Photo (2002),Drama|Thriller
4235,5540,Clash of the Titans (1981),Action|Adventure|Fantasy|Romance
4236,5541,Hot Shots! (1991),Action|Comedy|Romance|War
4256,5574,"Transporter, The (2002)",Action|Crime
4257,5577,Igby Goes Down (2002),Comedy|Drama
4277,5617,Secretary (2002),Comedy|Drama|Romance
4278,5618,Spirited Away (Sen to Chihiro no kamikakushi) (2001),Adventure|Animation|Fantasy
4280,5620,Sweet Home Alabama (2002),Comedy|Romance
4281,5621,"Tuxedo, The (2002)",Action|Comedy
4285,5630,Red Dragon (2002),Crime|Mystery|Thriller
4312,5669,Bowling for Columbine (2002),Documentary
4315,5673,Punch-Drunk Love (2002),Comedy|Drama|Romance
4318,5679,"Ring, The (2002)",Horror|Mystery|Thriller
4327,5690,Grave of the Fireflies (Hotaru no haka) (1988),Animation|Drama|War
4329,5693,Saturday Night Fever (1977),Comedy|Drama|Romance
4364,5782,"Professional, The (Le professionnel) (1981)",Action|Drama|Thriller
4367,5785,Jackass: The Movie (2002),Action|Comedy|Documentary
4369,5791,Frida (2002),Drama|Romance
4382,5810,8 Mile (2002),Drama
4385,5816,Harry Potter and the Chamber of Secrets (2002),Adventure|Fantasy
4415,5872,Die Another Day (2002),Action|Adventure|Thriller
4423,5881,Solaris (2002),Drama|Romance|Sci-Fi
4434,5902,Adaptation (2002),Comedy|Drama|Romance
4435,5903,Equilibrium (2002),Action|Sci-Fi|Thriller
4451,5944,Star Trek: Nemesis (2002),Action|Drama|Sci-Fi|Thriller
4452,5945,About Schmidt (2002),Comedy|Drama
4457,5952,"Lord of the Rings: The Two Towers, The (2002)",Adventure|Fantasy
4458,5954,25th Hour (2002),Crime|Drama
4460,5956,Gangs of New York (2002),Crime|Drama
4461,5957,Two Weeks Notice (2002),Comedy|Romance
4472,5971,My Neighbor Totoro (Tonari no Totoro) (1988),Animation|Children|Drama|Fantasy
4484,5989,Catch Me If You Can (2002),Crime|Drama
4486,5991,Chicago (2002),Comedy|Crime|Drama|Musical
4487,5992,"Hours, The (2002)",Drama|Romance
4490,5995,"Pianist, The (2002)",Drama|War
4495,6003,Confessions of a Dangerous Mind (2002),Comedy|Crime|Drama|Thriller
4503,6016,City of God (Cidade de Deus) (2002),Action|Adventure|Crime|Drama|Thriller
4522,6059,"Recruit, The (2003)",Action|Thriller
4559,6155,How to Lose a Guy in 10 Days (2003),Comedy|Romance
4560,6156,Shanghai Knights (2003),Action|Adventure|Comedy
4561,6157,Daredevil (2003),Action|Crime
4582,6188,Old School (2003),Comedy
4594,6212,Bringing Down the House (2003),Comedy
4595,6213,Tears of the Sun (2003),Action|Drama|Thriller
4599,6218,Bend It Like Beckham (2002),Comedy|Drama|Romance
4616,6242,Ringu (Ring) (1998),Horror|Mystery|Thriller
4630,6264,"Core, The (2003)",Action|Drama|Sci-Fi|Thriller
4641,6281,Phone Booth (2002),Drama|Thriller
4642,6283,Cowboy Bebop: The Movie (Cowboy Bebop: Tengoku no Tobira) (2001),Action|Animation|Sci-Fi|Thriller
4645,6287,Anger Management (2003),Comedy
4672,6323,Identity (2003),Crime|Horror|Mystery|Thriller
4680,6333,X2: X-Men United (2003),Action|Adventure|Sci-Fi|Thriller
4691,6350,Laputa: Castle in the Sky (Tenkû no shiro Rapyuta) (1986),Action|Adventure|Animation|Children|Fantasy|Sci-Fi
4696,6365,"Matrix Reloaded, The (2003)",Action|Adventure|Sci-Fi|Thriller|IMAX
4701,6373,Bruce Almighty (2003),Comedy|Drama|Fantasy|Romance
4704,6377,Finding Nemo (2003),Adventure|Animation|Children|Comedy
4705,6378,"Italian Job, The (2003)",Action|Crime
4709,6383,"2 Fast 2 Furious (Fast and the Furious 2, The) (2003)",Action|Crime|Thriller
4739,6440,Barton Fink (1991),Drama|Thriller
4778,6502,28 Days Later (2002),Action|Horror|Sci-Fi
4779,6503,Charlie's Angels: Full Throttle (2003),Action|Adventure|Comedy|Crime|Thriller
4797,6534,Hulk (2003),Action|Adventure|Sci-Fi
4800,6537,Terminator 3: Rise of the Machines (2003),Action|Adventure|Sci-Fi
4802,6539,Pirates of the Caribbean: The Curse of the Black Pearl (2003),Action|Adventure|Comedy|Fantasy
4803,6541,"League of Extraordinary Gentlemen, The (a.k.a. LXG) (2003)",Action|Fantasy|Sci-Fi
4806,6548,Bad Boys II (2003),Action|Comedy|Crime|Thriller
4809,6552,Dirty Pretty Things (2002),Crime|Drama|Thriller
4816,6564,Lara Croft Tomb Raider: The Cradle of Life (2003),Action|Adventure|Comedy|Romance|Thriller
4817,6565,Seabiscuit (2003),Drama
4836,6593,Freaky Friday (2003),Children|Comedy|Fantasy
4837,6595,S.W.A.T. (2003),Action|Thriller
4852,6618,Shaolin Soccer (Siu lam juk kau) (2001),Action|Comedy
4854,6620,American Splendor (2003),Comedy|Drama
4877,6659,Tremors (1990),Comedy|Horror|Sci-Fi
4879,6662,"Pink Panther, The (1963)",Comedy|Crime
4881,6664,Commando (1985),Action|Adventure
4905,6708,Matchstick Men (2003),Comedy|Crime|Drama
4906,6709,Once Upon a Time in Mexico (2003),Action|Adventure|Crime|Thriller
4908,6711,Lost in Translation (2003),Comedy|Drama|Romance
4919,6731,Day of the Dead (1985),Horror|Sci-Fi|Thriller
4933,6753,Secondhand Lions (2003),Children|Comedy|Drama
4934,6754,Underworld (2003),Action|Fantasy|Horror
4935,6755,Bubba Ho-tep (2002),Comedy|Horror
4939,6764,"Rundown, The (2003)",Action|Adventure|Comedy
4943,6773,"Triplets of Belleville, The (Les triplettes de Belleville) (2003)",Animation|Comedy|Fantasy
4953,6787,All the President's Men (1976),Drama|Thriller
4959,6796,Boyz N the Hood (1991),Crime|Drama
4967,6807,Monty Python's The Meaning of Life (1983),Comedy
4968,6808,Where Eagles Dare (1968),Action|Adventure|War
4993,6857,Ninja Scroll (Jûbei ninpûchô) (1995),Action|Adventure|Animation|Fantasy
4997,6863,School of Rock (2003),Comedy|Musical
4999,6867,"Station Agent, The (2003)",Comedy|Drama
5002,6870,Mystic River (2003),Crime|Drama|Mystery
5003,6873,Intolerable Cruelty (2003),Comedy|Romance
5004,6874,Kill Bill: Vol. 1 (2003),Action|Crime|Thriller
5015,6888,Scary Movie 3 (2003),Comedy|Horror
5036,6934,"Matrix Revolutions, The (2003)",Action|Adventure|Sci-Fi|Thriller|IMAX
5038,6936,Elf (2003),Children|Comedy|Fantasy
5041,6942,Love Actually (2003),Comedy|Drama|Romance
5042,6944,Father of the Bride (1991),Comedy
5045,6947,Master and Commander: The Far Side of the World (2003),Adventure|Drama|War
5051,6953,21 Grams (2003),Crime|Drama|Mystery|Romance|Thriller
5053,6957,Bad Santa (2003),Comedy|Crime
5059,6966,Darkman (1990),Action|Crime|Fantasy|Sci-Fi|Thriller
5067,6979,WarGames (1983),Drama|Sci-Fi|Thriller
5075,6987,"Cabinet of Dr. Caligari, The (Cabinet des Dr. Caligari., Das) (1920)",Crime|Fantasy|Horror
5084,6996,Highlander II: The Quickening (1991),Action|Sci-Fi
5087,7000,Hudson Hawk (1991),Action|Adventure|Comedy
5089,7004,Kindergarten Cop (1990),Action|Comedy|Crime|Thriller
5092,7007,"Last Boy Scout, The (1991)",Action|Comedy|Crime|Drama|Thriller
5105,7022,Battle Royale (Batoru rowaiaru) (2000),Action|Drama|Horror|Thriller
5166,7090,Hero (Ying xiong) (2002),Action|Adventure|Drama
5172,7099,Nausicaä of the Valley of the Wind (Kaze no tani no Naushika) (1984),Adventure|Animation|Drama|Fantasy|Sci-Fi
5200,7143,"Last Samurai, The (2003)",Action|Adventure|Drama|War
5201,7147,Big Fish (2003),Drama|Fantasy|Romance
5202,7149,Something's Gotta Give (2003),Comedy|Drama|Romance
5206,7153,"Lord of the Rings: The Return of the King, The (2003)",Action|Adventure|Drama|Fantasy
5209,7156,"Fog of War: Eleven Lessons from the Life of Robert S. McNamara, The (2003)",Documentary|War
5212,7160,Monster (2003),Crime|Drama
5214,7162,Cold Mountain (2003),Drama|Romance|War
5215,7163,Paycheck (2003),Action|Sci-Fi|Thriller
5220,7173,Along Came Polly (2004),Comedy|Romance
5268,7254,The Butterfly Effect (2004),Drama|Sci-Fi|Thriller
5270,7256,Touching the Void (2003),Adventure|Documentary
5288,7293,50 First Dates (2004),Comedy|Romance
5304,7317,EuroTrip (2004),Adventure|Comedy
5305,7318,"Passion of the Christ, The (2004)",Drama
5309,7323,"Good bye, Lenin! (2003)",Comedy|Drama
5310,7324,Hidalgo (2004),Adventure|Drama
5311,7325,Starsky & Hutch (2004),Action|Comedy|Crime|Thriller
5322,7347,Secret Window (2004),Mystery|Thriller
5327,7360,Dawn of the Dead (2004),Action|Drama|Horror|Thriller
5328,7361,Eternal Sunshine of the Spotless Mind (2004),Drama|Romance|Sci-Fi
5333,7367,"Ladykillers, The (2004)",Comedy|Crime
5336,7373,Hellboy (2004),Action|Adventure|Fantasy|Horror
5347,7386,"Ten Commandments, The (1956)",Adventure|Drama
5348,7387,Dawn of the Dead (1978),Action|Drama|Horror
5364,7438,Kill Bill: Vol. 2 (2004),Action|Drama|Thriller
5365,7439,"Punisher, The (2004)",Action|Crime|Thriller
5368,7444,13 Going on 30 (2004),Comedy|Fantasy|Romance
5369,7445,Man on Fire (2004),Action|Crime|Drama|Mystery|Thriller
5373,7451,Mean Girls (2004),Comedy
5375,7454,Van Helsing (2004),Action|Adventure|Fantasy|Horror
5376,7458,Troy (2004),Action|Adventure|Drama|War
5384,7482,Enter the Dragon (1973),Action|Crime
5390,7502,Band of Brothers (2001),Action|Drama|War
5400,7569,You Only Live Twice (1967),Action|Adventure|Sci-Fi|Thriller
5561,8132,Gladiator (1992),Action|Drama
5571,8169,*batteries not included (1987),Children|Comedy|Fantasy|Sci-Fi
5586,8228,"Maltese Falcon, The (a.k.a. Dangerous Female) (1931)",Mystery
5615,8340,Escape from Alcatraz (1979),Drama|Thriller
5617,8360,Shrek 2 (2004),Adventure|Animation|Children|Comedy|Musical|Romance
5618,8361,"Day After Tomorrow, The (2004)",Action|Adventure|Drama|Sci-Fi|Thriller
5623,8368,Harry Potter and the Prisoner of Azkaban (2004),Adventure|Fantasy|IMAX
5625,8370,"Blind Swordsman: Zatoichi, The (Zatôichi) (2003)",Action|Comedy|Crime|Drama
5626,8371,"Chronicles of Riddick, The (2004)",Action|Sci-Fi|Thriller
5629,8376,Napoleon Dynamite (2004),Comedy
5651,8464,Super Size Me (2004),Comedy|Documentary|Drama
5660,8493,Memphis Belle (1990),Action|Drama|War
5676,8528,Dodgeball: A True Underdog Story (2004),Comedy
5677,8529,"Terminal, The (2004)",Comedy|Drama|Romance
5681,8533,"Notebook, The (2004)",Drama|Romance
5718,8622,Fahrenheit 9/11 (2004),Documentary
5719,8623,Roxanne (1987),Comedy|Romance
5725,8636,Spider-Man 2 (2004),Action|Adventure|Sci-Fi|IMAX
5726,8638,Before Sunset (2004),Drama|Romance
5728,8640,King Arthur (2004),Action|Adventure|Drama|War
5729,8641,Anchorman: The Legend of Ron Burgundy (2004),Comedy
5732,8644,"I, Robot (2004)",Action|Adventure|Sci-Fi|Thriller
5742,8665,"Bourne Supremacy, The (2004)",Action|Crime|Thriller
5792,8781,"Manchurian Candidate, The (2004)",Thriller
5793,8783,"Village, The (2004)",Drama|Mystery|Thriller
5794,8784,Garden State (2004),Comedy|Drama|Romance
5801,8798,Collateral (2004),Action|Crime|Drama|Thriller
5805,8807,Harold and Kumar Go to White Castle (2004),Adventure|Comedy
5808,8810,AVP: Alien vs. Predator (2004),Action|Horror|Sci-Fi|Thriller
5826,8860,Cellular (2004),Action|Crime|Drama|Mystery|Thriller
5827,8861,Resident Evil: Apocalypse (2004),Action|Horror|Sci-Fi|Thriller
5829,8865,Sky Captain and the World of Tomorrow (2004),Action|Adventure|Sci-Fi
5837,8873,"Motorcycle Diaries, The (Diarios de motocicleta) (2004)",Adventure|Drama
5838,8874,Shaun of the Dead (2004),Comedy|Horror
5850,8907,Shark Tale (2004),Animation|Children|Comedy
5852,8910,I Heart Huckabees (2004),Comedy
5855,8914,Primer (2004),Drama|Sci-Fi
5858,8917,Team America: World Police (2004),Action|Adventure|Animation|Comedy
5874,8949,Sideways (2004),Comedy|Drama|Romance
5875,8950,The Machinist (2004),Drama|Mystery|Thriller
5879,8957,Saw (2004),Horror|Mystery|Thriller
5880,8958,Ray (2004),Drama
5882,8961,"Incredibles, The (2004)",Action|Adventure|Animation|Children|Comedy
5888,8969,Bridget Jones: The Edge of Reason (2004),Comedy|Drama|Romance
5889,8970,Finding Neverland (2004),Drama
5890,8972,National Treasure (2004),Action|Adventure|Drama|Mystery|Thriller
5893,8977,Alexander (2004),Action|Adventure|Drama|War
5895,8981,Closer (2004),Drama|Romance
5897,8983,House of Flying Daggers (Shi mian mai fu) (2004),Action|Drama|Romance
5898,8984,Ocean's Twelve (2004),Action|Comedy|Crime|Thriller
5899,8985,Blade: Trinity (2004),Action|Fantasy|Horror|Thriller
6199,26614,"Bourne Identity, The (1988)",Action|Adventure|Drama|Mystery|Thriller
6206,26662,Kiki's Delivery Service (Majo no takkyûbin) (1989),Adventure|Animation|Children|Drama|Fantasy
6241,26776,Porco Rosso (Crimson Pig) (Kurenai no buta) (1992),Adventure|Animation|Comedy|Fantasy|Romance
6339,27611,Battlestar Galactica (2003),Drama|Sci-Fi|War
6345,27660,"Animatrix, The (2003)",Action|Animation|Drama|Sci-Fi
6355,27706,Lemony Snicket's A Series of Unfortunate Events (2004),Adventure|Children|Comedy|Fantasy
6360,27728,Ghost in the Shell 2: Innocence (a.k.a. Innocence) (Inosensu) (2004),Action|Animation|Drama|Sci-Fi|Thriller
6369,27773,Old Boy (2003),Mystery|Thriller
6377,27801,Ong-Bak: The Thai Warrior (Ong Bak) (2003),Action|Thriller
6389,27831,Layer Cake (2004),Crime|Drama|Thriller
6407,27904,"Scanner Darkly, A (2006)",Animation|Drama|Mystery|Sci-Fi|Thriller
6410,30707,Million Dollar Baby (2004),Drama
6412,30749,Hotel Rwanda (2004),Drama|War
6414,30793,Charlie and the Chocolate Factory (2005),Adventure|Children|Comedy|Fantasy|IMAX
6416,30810,"Life Aquatic with Steve Zissou, The (2004)",Adventure|Comedy|Fantasy
6417,30812,"Aviator, The (2004)",Drama
6422,30825,Meet the Fockers (2004),Comedy
6461,31410,"Downfall (Untergang, Der) (2004)",Drama|War
6484,31658,Howl's Moving Castle (Hauru no ugoku shiro) (2004),Adventure|Animation|Fantasy|Romance
6487,31685,Hitch (2005),Comedy|Romance
6490,31696,Constantine (2005),Action|Fantasy|Horror|Thriller
6502,31878,Kung Fu Hustle (Gong fu) (2004),Action|Comedy
6562,32587,Sin City (2005),Action|Crime|Film-Noir|Mystery|Thriller
6564,32596,Sahara (2005),Action|Adventure|Comedy
6592,33004,"Hitchhiker's Guide to the Galaxy, The (2005)",Adventure|Comedy|Sci-Fi
6603,33162,Kingdom of Heaven (2005),Action|Drama|Romance|War
6605,33166,Crash (2004),Crime|Drama
6615,33437,Unleashed (Danny the Dog) (2005),Action|Crime|Drama|Thriller
6619,33493,Star Wars: Episode III - Revenge of the Sith (2005),Action|Adventure|Sci-Fi
6626,33615,Madagascar (2005),Adventure|Animation|Children|Comedy
6631,33660,Cinderella Man (2005),Drama|Romance
6634,33679,Mr. & Mrs. Smith (2005),Action|Adventure|Comedy|Romance
6641,33794,Batman Begins (2005),Action|Crime|IMAX
6648,33834,Land of the Dead (2005),Action|Horror|Thriller
6662,34048,War of the Worlds (2005),Action|Adventure|Sci-Fi|Thriller
6666,34072,"March of the Penguins (Marche de l'empereur, La) (2005)",Documentary
6670,34150,Fantastic Four (2005),Action|Adventure|Sci-Fi
6672,34162,Wedding Crashers (2005),Comedy|Romance
6678,34319,"Island, The (2005)",Action|Sci-Fi|Thriller
6690,34405,Serenity (2005),Action|Adventure|Sci-Fi
6691,34437,Broken Flowers (2005),Comedy|Drama
6713,35836,"40-Year-Old Virgin, The (2005)",Comedy|Romance
6715,35957,Red Eye (2005),Horror|Thriller
6719,36401,"Brothers Grimm, The (2005)",Comedy|Fantasy|Horror|Thriller
6722,36517,"Constant Gardener, The (2005)",Drama|Thriller
6723,36519,Transporter 2 (2005),Action|Crime|Thriller
6726,36529,Lord of War (2005),Action|Crime|Drama|Thriller|War
6733,36708,Family Guy Presents Stewie Griffin: The Untold Story (2005),Adventure|Animation|Comedy
6744,37386,Aeon Flux (2005),Action|Sci-Fi
6754,37729,Corpse Bride (2005),Animation|Comedy|Fantasy|Musical|Romance
6756,37733,"History of Violence, A (2005)",Action|Crime|Drama|Thriller
6759,37741,Capote (2005),Crime|Drama
6766,38038,Wallace & Gromit in The Curse of the Were-Rabbit (2005),Adventure|Animation|Children|Comedy
